2021-11-11T21:50:30,idl.log,LC21A21900026,InspurDiagnose:,"|2021-11-11T21:50:30+08:00|CPU|Assert|Critical|07000B02|CPU0_Status CPU Uncorrectable Machine Check Exception CPU-0 Configuration Error: BankType=PCU, ErrorType=Unknown, Severity=Uncorrectable Error| 
/home/maomao/LOG-analysis/Error_logs/Tencent_LC21A21900026_2022-01-08-00-56/onekeylog/log/idl.log:221:<162>  2021-11-11T21:50:30.291808+08:00 LC21A21900026 InspurDiagnose:   |2021-11-11T21:50:30+08:00|MAINBOARD|Assert|Critical|12FF0202|System_Error SYS Error  IERR  FM_CPU_CATERR_LVT3_N_LongFM_CPU_MSMI_LVT3_N_Long.| 
"
2021-11-11T21:50:30,selelist.csv,"['Processor CPU0_Status', '', 'Asserted\n']"
2021-11-11T21:50:30,maintenance.log,LC21A21900026,IPMIMain:,"[805 : 861 WARNING]Get Diagnose data from bios, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=1, IndicatedNo=37636 "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,IPMIMain:,"[805 : 861 WARNING]Get Diagnose MCA data from bios, ReqLen=198:SocketID: 0, CoreID: 255,  BankNo: 4, MSR_MCG_CONTAIN: 0x0000000000000001, IA32_MCG_STATUS: 0x0000000000000005,  IA32_MCG_CAP: 0x000000000f000c1c, MCA_ERROR_CONTROL: 0x0000000000000005, IA32_MCi_CTL: 0x0000000000000007, IA32_MCi_CTL2: 0x0000000500000000, IA32_MCi_STATUS: 0xba000000b0000402, IA32_MCi_ADDR: 0x0000000000000000, IA32_MCi_MISC: 0x0000000000000000, THREAD_SMI_ERR_SRC: 0x0000000000000000, CORE_SMI_ERR_SRC: 0x0000000000000000, UNCORE_SMI_ERR_SRC: 0x0000000000000010,IerrLoggingReg: 0x00000130, McerrLoggingReg: 0x00000130,EMCA_CORE_CSMI_LOG: 0x00000000,EMCA_CORE_CSMI_LOG1: 0x00000000,EMCA_CORE_MSMI_LOG: 0x00000000,EMCA_CORE_MSMI_LOG1: 0x00000000,MCA_ERR_SRC_LOG: 0x18180000, "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,IPMIMain:,"[805 : 861 WARNING] RETRY_RD_CH_NUM:0x0, RETRY_RD_SET2_CH_NUM: 0x0,  RETRY_RD_ERR_LOG: 0x00000000, RETRY_RD_ERR_LOG_MISC: 0x00000000, RETRY_RD_ERR_LOG_PARITY: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS2: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N0: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N1: 0x00000000, RETRY_RD_ERR_SET2_LOG: 0x00000000,  RETRY_RD_ERR_SET2_LOG_MISC: 0x00000000, RETRY_RD_ERR_SET2_LOG_PARITY: 0x00000000,RETRY_RD_ERR_SET2_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS2: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N0: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N1: 0x00000000 "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,InspurMcaDiagnose:,"[3283 : 3294 WARNING]InspurBiosDiagnoseSelAnaly, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=1, IndicatedNo=37636 "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,InspurMcaDiagnose:,"[3283 : 3294 WARNING]bank：2,3,4,6, record cpu "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,InspurMcaDiagnose:,[3283 : 3294 WARNING]bit58 is invalid for IA32_MCi_STATUS(0xba000000b0000402) 
2021-11-11T21:50:30,maintenance.log,LC21A21900026,IPMIMain:,"[805 : 860 INFO]BIOS SEL FROM BMC: SensorType=0x07, SensorNum=0xFA, EvtDirType=0x6F, Data:0xAB, 0x05, 0x00 "
2021-11-11T21:50:30,maintenance.log,LC21A21900026,IPMIMain:,"[805 : 860 INFO]BIOS SEL: SensorType=0x07, SensorNum=0xFA, EvtDirType=0x6F, Data:0xAB, 0x05, 0x00.PSGood:1 "
