2021-12-25T14:50:56
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose data from bios, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=1, IndicatedNo=19188 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose MCA data from bios, ReqLen=198:SocketID: 1, CoreID: 35,  BankNo: 3, MSR_MCG_CONTAIN: 0x0000000000000001, IA32_MCG_STATUS: 0x0000000000000000,  IA32_MCG_CAP: 0x000000000f000c1c, MCA_ERROR_CONTROL: 0x0000000000000005, IA32_MCi_CTL: 0x000000000000003f, IA32_MCi_CTL2: 0x0000000540000001, IA32_MCi_STATUS: 0x8c20004000101151, IA32_MCi_ADDR: 0x0000000345d39ac0, IA32_MCi_MISC: 0x0000000002306485, THREAD_SMI_ERR_SRC: 0x0000000000000000, CORE_SMI_ERR_SRC: 0x0000000000000008, UNCORE_SMI_ERR_SRC: 0x0000000000000000,IerrLoggingReg: 0x00000000, McerrLoggingReg: 0x00000000,EMCA_CORE_CSMI_LOG: 0x00000000,EMCA_CORE_CSMI_LOG1: 0x00000080,EMCA_CORE_MSMI_LOG: 0x00000000,EMCA_CORE_MSMI_LOG1: 0x00000000,MCA_ERR_SRC_LOG: 0x00000000, "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING] RETRY_RD_CH_NUM:0x0, RETRY_RD_SET2_CH_NUM: 0x0,  RETRY_RD_ERR_LOG: 0x00000000, RETRY_RD_ERR_LOG_MISC: 0x00000000, RETRY_RD_ERR_LOG_PARITY: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS2: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N0: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N1: 0x00000000, RETRY_RD_ERR_SET2_LOG: 0x00000000,  RETRY_RD_ERR_SET2_LOG_MISC: 0x00000000, RETRY_RD_ERR_SET2_LOG_PARITY: 0x00000000,RETRY_RD_ERR_SET2_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS2: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N0: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N1: 0x00000000 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose data from bios, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=2, IndicatedNo=22674 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose MCA data from bios, ReqLen=198:SocketID: 1, CoreID: 35,  BankNo: 3, MSR_MCG_CONTAIN: 0x0000000000000001, IA32_MCG_STATUS: 0x0000000000000000,  IA32_MCG_CAP: 0x000000000f000c1c, MCA_ERROR_CONTROL: 0x0000000000000005, IA32_MCi_CTL: 0x000000000000003f, IA32_MCi_CTL2: 0x0000000540000001, IA32_MCi_STATUS: 0xcc20008000101179, IA32_MCi_ADDR: 0x00000000765cd3c0, IA32_MCi_MISC: 0x0000000002324285, THREAD_SMI_ERR_SRC: 0x0000000000000000, CORE_SMI_ERR_SRC: 0x0000000000000008, UNCORE_SMI_ERR_SRC: 0x0000000000000000,IerrLoggingReg: 0x00000000, McerrLoggingReg: 0x00000000,EMCA_CORE_CSMI_LOG: 0x00000000,EMCA_CORE_CSMI_LOG1: 0x00000080,EMCA_CORE_MSMI_LOG: 0x00000000,EMCA_CORE_MSMI_LOG1: 0x00000000,MCA_ERR_SRC_LOG: 0x00000000, "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING] RETRY_RD_CH_NUM:0x0, RETRY_RD_SET2_CH_NUM: 0x0,  RETRY_RD_ERR_LOG: 0x00000000, RETRY_RD_ERR_LOG_MISC: 0x00000000, RETRY_RD_ERR_LOG_PARITY: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS2: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N0: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N1: 0x00000000, RETRY_RD_ERR_SET2_LOG: 0x00000000,  RETRY_RD_ERR_SET2_LOG_MISC: 0x00000000, RETRY_RD_ERR_SET2_LOG_PARITY: 0x00000000,RETRY_RD_ERR_SET2_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS2: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N0: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N1: 0x00000000 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose data from bios, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=2, IndicatedNo=22674 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose MCA data from bios, ReqLen=198:SocketID: 1, CoreID: 35,  BankNo: 3, MSR_MCG_CONTAIN: 0x0000000000000001, IA32_MCG_STATUS: 0x0000000000000000,  IA32_MCG_CAP: 0x000000000f000c1c, MCA_ERROR_CONTROL: 0x0000000000000005, IA32_MCi_CTL: 0x000000000000003f, IA32_MCi_CTL2: 0x0000000540000001, IA32_MCi_STATUS: 0xcc2000c000101135, IA32_MCi_ADDR: 0x0000000076bd18c0, IA32_MCi_MISC: 0x0000000002352485, THREAD_SMI_ERR_SRC: 0x0000000000000000, CORE_SMI_ERR_SRC: 0x0000000000000008, UNCORE_SMI_ERR_SRC: 0x0000000000000000,IerrLoggingReg: 0x00000000, McerrLoggingReg: 0x00000000,EMCA_CORE_CSMI_LOG: 0x00000000,EMCA_CORE_CSMI_LOG1: 0x00000080,EMCA_CORE_MSMI_LOG: 0x00000000,EMCA_CORE_MSMI_LOG1: 0x00000000,MCA_ERR_SRC_LOG: 0x00000000, "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING] RETRY_RD_CH_NUM:0x0, RETRY_RD_SET2_CH_NUM: 0x0,  RETRY_RD_ERR_LOG: 0x00000000, RETRY_RD_ERR_LOG_MISC: 0x00000000, RETRY_RD_ERR_LOG_PARITY: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_LOG_ADDRESS2: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N0: 0x00000000,RETRY_RD_ERR_LOG_ADDRESS3N1: 0x00000000, RETRY_RD_ERR_SET2_LOG: 0x00000000,  RETRY_RD_ERR_SET2_LOG_MISC: 0x00000000, RETRY_RD_ERR_SET2_LOG_PARITY: 0x00000000,RETRY_RD_ERR_SET2_LOG_ADDRESS1: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS2: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N0: 0x00000000, RETRY_RD_ERR_SET2_LOG_ADDRESS3N1: 0x00000000 "
2021-12-25T14:50:40,/onekeylog/log/maintenance.log,"IPMIMain:[805 : 859 WARNING]Get Diagnose data from bios, DateHeader: Domain=0, Submodule=0, InfoSrc=0, SMISeriaNo=3, IndicatedNo=11228 "
